;elapsed.time;NH3_30s.bg;DATE;TIME;FRAC_DAYS_SINCE_JAN1;FRAC_HRS_SINCE_JAN1;JULIAN_DAYS;EPOCH_TIME;ALARM_STATUS;INST_STATUS;CavityPressure;CavityTemp;DasTemp;EtalonTemp;WarmBoxTemp;species;MPVPosition;OutletValve;solenoid_valves;NH3;NH3_30s;NH3_5min;H2O;CO2;NH3_raw;NH3_dry;nh3_base_11;date.time;id;Vid;treat;NH3.corr;date.time.weather;date;time;temp;air.flow;A.frame;air.temp.K;n;flux;flux.tr;flux.time;cum.emis
174;40.8;8.307788667;13-10-2022;59:00.7;285.2909802;6846.983526;286.2909802;1665644341;0;899;139.9871206;45.00115204;27.875;45.17687225;45.00014496;2;10;45205.16852;10;89.33276552;89.38995559;88.96940896;0.992067717;253.2255814;89.33276552;89.33276552;705.1726316;13-10-2022 06:59;10;0;DFC;81.08216693;13-10-2022 07:00;13-10-2022;07:00:00;8.1;2940;0.38465;281.25;3.51E-09;0.000376126;0.000386502;0.055656321;3.393700074
175;43.2;9.162147587;13-10-2022;22:56.4;285.3909305;6849.382333;286.3909305;1665652976;0;899;140.0087254;45.00072479;30.0625;45.17668915;45.00063324;2;10;45294.2573;10;93.84164803;93.11694957;92.6189697;1.080791511;214.3386493;93.84164803;93.84164803;705.2369641;13-10-2022 09:22;10;0;DFC;83.95480198;13-10-2022 09:00;13-10-2022;09:00:00;9.4;2940;0.38465;282.55;3.62E-09;0.000387659;0.000381892;0.054992509;3.448692583
176;45.6;9.348026724;13-10-2022;46:51.5;285.4908733;6851.780959;286.4908733;1665661611;0;899;140.0230915;44.99925995;32.125;45.17440033;44.99932098;2;10;45384.45975;10;96.08521929;96.2278494;97.00008577;1.158236999;219.4230921;96.08521929;96.08521929;705.0509041;13-10-2022 11:46;10;0;DFC;86.87982268;13-10-2022 12:00;13-10-2022;12:00:00;12.7;2940;0.38465;285.85;3.70E-09;0.000396534;0.000392097;0.056461938;3.505154521
177;48;9.793062537;13-10-2022;10:47.6;285.5908289;6854.179893;286.5908289;1665670248;0;899;139.9995212;44.99794769;31.875;45.17351532;44.99855804;2;10;45362.04104;10;92.30455682;92.51365646;93.87125681;1.093286669;228.1887394;92.30455682;92.30455682;705.2829276;13-10-2022 14:10;10;0;DFC;82.72059392;13-10-2022 14:00;13-10-2022;14:00:00;12.7;2940;0.38465;285.85;3.53E-09;0.000377551;0.000387043;0.055734128;3.560888649
178;50.4;8.362863237;13-10-2022;34:42.2;285.6907659;6856.578382;286.6907659;1665678882;0;899;139.9992827;44.9998703;30.75;45.17449188;44.99938202;2;10;45287.31719;10;75.12998672;74.46005673;74.89309322;1.199385991;204.5241519;75.12998672;75.12998672;705.2831052;13-10-2022 16:34;10;0;DFC;66.09719349;13-10-2022 17:00;13-10-2022;17:00:00;10.8;2940;0.38465;283.95;2.84E-09;0.000303697;0.000340624;0.049049877;3.609938526
179;52.8;8.230264678;13-10-2022;58:38.7;285.7907261;6858.977427;286.7907261;1665687519;0;899;140.0019113;44.99925995;30.3125;45.17507172;44.99959564;2;10;45278.07931;10;70.98792528;70.70507768;70.42904928;1.203892798;240.952087;70.98792528;70.98792528;705.2372758;13-10-2022 18:58;10;0;DFC;62.474813;13-10-2022 19:00;13-10-2022;19:00:00;10.9;2940;0.38465;284.05;2.68E-09;0.000286953;0.000295325;0.042526804;3.65246533
180;55.2;8.30532611;13-10-2022;22:34.2;285.8906731;6861.376155;286.8906731;1665696154;0;899;139.9957733;45.00051117;31.25;45.17571259;45.00045013;2;10;45276.09375;10;63.52080577;63.25571382;63.21813194;1.245643564;233.3470113;63.52080577;63.52080577;705.2123748;13-10-2022 21:22;10;0;DFC;54.95038771;13-10-2022 21:00;13-10-2022;21:00:00;11;2940;0.38465;284.15;2.36E-09;0.000252303;0.000269628;0.038826432;3.691291762
181;57.6;7.606569669;13-10-2022;46:29.0;285.9906129;6863.774711;286.9906129;1665704789;0;899;140.0093178;45.00057751;31.0625;45.17552683;45.00026438;2;10;45292.62092;10;55.19188269;55.08139731;55.91087076;1.151027018;234.9935862;55.19188269;55.19188269;705.1229789;13-10-2022 23:46;10;0;DFC;47.47482765;14-10-2022 00:00;14-10-2022;00:00:00;9.8;2940;0.38465;282.95;2.04E-09;0.000218904;0.000235604;0.033926932;3.725218694
182;60;6.599458245;14-10-2022;10:25.2;286.0905695;6866.173667;287.0905695;1665713425;0;899;139.995163;44.99825287;30.4375;45.17321014;44.99782562;2;10;45269.07813;10;54.47608677;54.07364234;53.92916968;1.107602588;222.5793565;54.47608677;54.47608677;704.9592948;14-10-2022 02:10;10;0;DFC;47.47418409;14-10-2022 02:00;14-10-2022;02:00:00;9.6;2940;0.38465;282.75;2.05E-09;0.000219056;0.00021898;0.03153311;3.756751805
183;0;15.70318022;11-10-2022;28:16.0;283.602963;6806.471111;284.602963;1665498496;0;899;140.0047244;45.00041962;29.6875;45.17403412;44.99947357;2;12;45458.55019;12;867.6742208;868.9048991;832.4214506;1.060263201;115.9491651;867.6742208;867.6742208;709.7268855;11-10-2022 14:28;12;V12;DFC;853.2017189;11-10-2022 14:00;11-10-2022;14:00:00;11.1;2940;0.38465;284.25;3.66E-08;0.003916077;0;0;0
184;2.4;18.71838577;11-10-2022;52:12.1;283.7029176;6808.870023;284.7029176;1665507132;0;899;140.0075836;45.00008392;29.5625;45.17397308;44.9991684;2;12;45441.51664;12;756.8283974;753.5434129;758.8120963;1.044819311;130.4384753;756.8283974;756.8283974;709.0780901;11-10-2022 16:52;12;0;DFC;734.8250271;11-10-2022 17:00;11-10-2022;17:00:00;10.2;2940;0.38465;283.35;3.16E-08;0.003383457;0.003649767;0.525566495;0.525566495
185;4.8;17.80148143;11-10-2022;16:06.4;283.8028513;6811.268431;284.8028513;1665515766;0;899;140.0027505;45.00026703;28.5625;45.17592621;45.00023651;2;12;45371.62519;12;593.7879853;591.6547676;588.6864097;1.03756676;146.874819;593.7879853;593.7879853;708.0368328;11-10-2022 19:16;12;0;DFC;573.8532862;11-10-2022 19:00;11-10-2022;19:00:00;9.3;2940;0.38465;282.45;2.48E-08;0.002650692;0.003017075;0.43445877;0.960025265
186;7.2;19.34360083;11-10-2022;40:02.3;283.9028044;6813.667305;284.9028044;1665524402;0;899;139.9902954;44.99959564;28.375;45.17516327;44.99953461;2;12;45382.26953;12;500.341812;497.585157;494.9452527;1.06136658;132.2344225;500.341812;500.341812;707.7431376;11-10-2022 21:40;12;0;DFC;478.2415562;11-10-2022 22:00;11-10-2022;22:00:00;8.7;2940;0.38465;281.85;2.07E-08;0.002213754;0.002432223;0.350240089;1.310265354
187;9.59;23.2362223;12-10-2022;03:57.5;284.002749;6816.065975;285.002749;1665533038;0;899;140.0023766;44.99971771;27.8892663;45.17540741;44.99944305;2;12;45358.88636;12;438.9864716;439.3850836;440.2959866;1.043980243;161.7344275;438.9864716;438.9864716;707.1995918;12-10-2022 00:03;12;0;DFC;416.1488613;12-10-2022 00:00;12-10-2022;00:00:00;8.3;2940;0.38465;281.45;1.80E-08;0.001929068;0.002071411;0.298283124;1.608548478
188;12;17.19501195;12-10-2022;27:52.9;284.1026956;6818.464694;285.1026956;1665541673;0;899;140.0032873;45.00081635;27.5625;45.17775726;45.00121307;2;12;45377.60827;12;368.7534913;369.600745;366.9883991;1.015332491;161.219657;368.7534913;368.7534913;706.6819466;12-10-2022 02:27;12;0;DFC;352.405733;12-10-2022 02:00;12-10-2022;02:00:00;7.7;2940;0.38465;280.85;1.53E-08;0.001637075;0.001783071;0.256762258;1.865310736
189;14.4;16.81216053;12-10-2022;51:48.6;284.2026463;6820.863512;285.2026463;1665550309;0;899;139.9884498;44.99922943;28.1875;45.17571259;44.99983978;2;12;45372.94599;12;330.7376607;331.237494;327.7181349;1.031971983;143.8561105;330.7376607;330.7376607;706.4985129;12-10-2022 04:51;12;0;DFC;314.4253335;12-10-2022 05:00;12-10-2022;05:00:00;8.6;2940;0.38465;281.75;1.36E-08;0.001455974;0.001546524;0.222699512;2.088010248
190;16.8;15.69404773;12-10-2022;15:44.3;284.3025958;6823.262299;285.3025958;1665558944;0;899;140.001214;45.00191498;28.375;45.17797089;45.00173187;2;12;45384.54443;12;300.3727399;301.3695341;310.7339824;1.044793605;176.0844157;300.3727399;300.3727399;706.2765038;12-10-2022 07:15;12;0;DFC;285.6754863;12-10-2022 07:00;12-10-2022;07:00:00;8.4;2940;0.38465;281.55;1.24E-08;0.001323785;0.001389879;0.20014264;2.288152888
191;19.2;15.00891672;12-10-2022;39:40.0;284.4025463;6825.66111;285.4025463;1665567580;0;899;140.0035002;45.00073043;30.0625;45.17641449;45.00085516;2;12;45457.7766;12;287.5659015;288.4965203;287.404271;1.161687455;138.7400081;287.5659015;287.5659015;706.3727307;12-10-2022 09:39;12;0;DFC;273.4876035;12-10-2022 10:00;12-10-2022;10:00:00;11;2940;0.38465;284.15;1.17E-08;0.001255712;0.001289748;0.185723768;2.473876656
192;21.6;13.58281179;12-10-2022;03:35.3;284.5024918;6828.059803;285.5024918;1665576215;0;899;140.0035019;44.99947357;31.5;45.17418671;44.99938202;2;12;45520.23917;12;269.8753813;272.4642949;271.1793839;1.182728234;143.735738;269.8753813;269.8753813;706.2881723;12-10-2022 12:03;12;0;DFC;258.8814831;12-10-2022 12:00;12-10-2022;12:00:00;12.6;2940;0.38465;285.75;1.10E-08;0.001181993;0.001218852;0.175514716;2.649391372
193;24;12.60386405;12-10-2022;27:30.6;284.6024377;6830.458505;285.6024377;1665584851;0;899;139.9836612;44.99910736;31.9375;45.17470551;44.99977875;2;12;45523.0304;12;235.108213;235.5866909;235.5442492;1.22099485;127.6091956;235.108213;235.108213;706.1335699;12-10-2022 14:27;12;0;DFC;222.9828268;12-10-2022 14:00;12-10-2022;14:00:00;12.3;2940;0.38465;285.45;9.52E-09;0.001019158;0.001100575;0.158482815;2.807874187
194;26.4;11.49890892;12-10-2022;51:27.1;284.7023965;6832.857516;285.7023965;1665593487;0;899;140.0029277;44.99944305;31;45.17427826;44.99907684;2;12;45456.54586;12;193.1719171;193.3202601;191.0840096;1.16699572;145.9207406;193.1719171;193.1719171;705.7854059;12-10-2022 16:51;12;0;DFC;181.8213512;12-10-2022 17:00;12-10-2022;17:00:00;11.7;2940;0.38465;284.85;7.78E-09;0.000832777;0.000925967;0.133339285;2.941213472
195;28.8;9.991815605;12-10-2022;15:22.5;284.8023437;6835.256249;285.8023437;1665602122;0;899;139.9977283;44.99825287;29.5;45.17394257;44.9983139;2;12;45394.08925;12;152.6318684;153.3315631;152.0982498;1.06036625;183.0030613;152.6318684;152.6318684;705.566554;12-10-2022 19:15;12;0;DFC;143.3397474;12-10-2022 19:00;12-10-2022;19:00:00;10.3;2940;0.38465;283.45;6.16E-09;0.000659766;0.000746272;0.107463113;3.048676584
196;31.2;9.01508367;12-10-2022;39:17.9;284.9022908;6837.654978;285.9022908;1665610758;0;899;140.0009494;44.99956513;27.85326087;45.17571259;44.99953461;2;12;45276.67069;12;126.7605029;126.870069;125.4755979;0.963305668;191.3850753;126.7605029;126.7605029;705.3458285;12-10-2022 21:39;12;0;DFC;117.8549853;12-10-2022 22:00;12-10-2022;22:00:00;8.1;2940;0.38465;281.25;5.11E-09;0.000546708;0.000603237;0.086866154;3.135542738
197;33.6;8.676766811;13-10-2022;03:14.2;285.0022474;6840.053937;286.0022474;1665619394;0;899;140.0008339;44.9993515;27.0625;45.17653656;44.99953461;2;12;45232.25093;12;109.5413866;109.97902;107.9623096;0.938905015;229.6822343;109.5413866;109.5413866;705.1349665;13-10-2022 00:03;12;0;DFC;101.3022532;13-10-2022 00:00;13-10-2022;00:00:00;7.5;2940;0.38465;280.65;4.40E-09;0.000470928;0.000508818;0.073269756;3.208812494
198;36;8.64905464;13-10-2022;27:09.6;285.1021939;6842.452653;286.1021939;1665628030;0;899;140.0116272;45.00029755;27.625;45.17723846;45.00063324;2;12;45201.88672;12;102.5877939;102.4504688;101.0042547;1.005876976;209.9057821;102.5877939;102.5877939;705.2652319;13-10-2022 02:27;12;0;DFC;93.80141414;13-10-2022 02:00;13-10-2022;02:00:00;8;2940;0.38465;281.15;4.07E-09;0.000435283;0.000453105;0.065247127;3.27405962
199;38.4;8.449861823;13-10-2022;51:05.0;285.2021416;6844.851399;286.2021416;1665636665;0;899;140.0200043;45.00021263;27.78396739;45.17685036;45.00043023;2;12;45196.78431;12;94.85616943;94.59101079;93.34705691;0.991095103;249.9879164;94.85616943;94.85616943;705.0879566;13-10-2022 04:51;12;0;DFC;86.14114897;13-10-2022 05:00;13-10-2022;05:00:00;8.1;2940;0.38465;281.25;3.73E-09;0.000399593;0.000417438;0.060111059;3.334170679
200;40.8;8.307788667;13-10-2022;15:00.0;285.3020831;6847.249993;286.3020831;1665645300;0;899;139.9859009;45.00014496;27.9375;45.17717743;45.00051117;2;12;45171.49609;12;90.83946875;90.50619438;89.10969384;0.99726658;244.2471605;90.83946875;90.83946875;705.2215544;13-10-2022 07:14;12;0;DFC;82.19840571;13-10-2022 07:00;13-10-2022;07:00:00;8.1;2940;0.38465;281.25;3.56E-09;0.000381304;0.000390448;0.056224569;3.390395248
201;43.2;9.162147587;13-10-2022;38:56.7;285.4020449;6849.649078;286.4020449;1665653937;0;899;140.0125553;45.00157929;30.19802989;45.17705536;45.00136566;2;12;45270.14491;12.16847826;97.50676628;97.62873561;95.04343334;1.115343819;200.6651884;97.50676628;97.50676628;705.3330681;13-10-2022 09:38;12;0;DFC;88.46658802;13-10-2022 10:00;13-10-2022;10:00:00;10.6;2940;0.38465;283.75;3.80E-09;0.000406765;0.000394034;0.056740925;3.447136173
202;45.6;9.348026724;13-10-2022;02:51.2;285.5019819;6852.047567;286.5019819;1665662571;0;899;140.0097554;44.99941254;32.14096467;45.17494965;45.00008392;2;12;45350.61436;12;99.0847828;98.23609211;97.68959668;1.158795699;204.6809279;99.0847828;99.0847828;705.179888;13-10-2022 12:02;12;0;DFC;88.88806538;13-10-2022 12:00;13-10-2022;12:00:00;12.7;2940;0.38465;285.85;3.79E-09;0.0004057;0.000406233;0.058497485;3.505633658
203;48;9.793062537;13-10-2022;26:47.1;285.6019338;6854.446411;286.6019338;1665671207;0;899;140.0070901;45.00032806;31.69191576;45.17415619;44.99895477;2;12;45318.77554;12;91.35413081;90.13964492;90.01688101;1.081801203;218.7374131;91.35413081;91.35413081;705.4528643;13-10-2022 14:26;12;0;DFC;80.34658239;13-10-2022 14:00;13-10-2022;14:00:00;12.7;2940;0.38465;285.85;3.43E-09;0.000366715;0.000386208;0.055613929;3.561247587
204;50.4;8.362863237;13-10-2022;50:43.3;285.7018899;6856.845358;286.7018899;1665679843;0;899;140.0037203;45.00118256;30.6875;45.17556;45.00014496;2;12;45249.47754;12;74.60799168;74.68191456;73.45084629;1.200153386;193.420394;74.60799168;74.60799168;705.2148281;13-10-2022 16:50;12;0;DFC;66.31905132;13-10-2022 17:00;13-10-2022;17:00:00;10.8;2940;0.38465;283.95;2.85E-09;0.000304717;0.000335716;0.048343124;3.609590711
205;52.8;8.230264678;13-10-2022;14:37.8;285.801826;6859.243824;286.801826;1665688478;0;899;140.0072327;45.00087738;30.3125;45.17540741;44.99983978;2;12;45259.82031;12;69.86131968;69.57466384;68.55521254;1.208195498;233.1926557;69.86131968;69.86131968;705.1631027;13-10-2022 19:14;12;0;DFC;61.34439917;13-10-2022 19:00;13-10-2022;19:00:00;10.9;2940;0.38465;284.05;2.63E-09;0.000281761;0.000293239;0.042226368;3.651817078
206;55.2;8.30532611;13-10-2022;38:34.3;285.9017858;6861.64286;286.9017858;1665697114;0;899;140.0037994;44.99822235;31.25;45.17424774;44.99861908;2;12;45283.64453;12;67.39944215;68.2424021;66.21742987;1.203045296;229.6236209;67.39944215;67.39944215;705.1159084;13-10-2022 21:38;12;0;DFC;59.93707599;13-10-2022 22:00;13-10-2022;22:00:00;10.6;2940;0.38465;283.75;2.57E-09;0.000275588;0.000278674;0.040129064;3.691946142
207;57.6;7.606569669;14-10-2022;02:29.0;286.0017249;6864.041397;287.0017249;1665705749;0;899;139.9963072;44.99947357;31.125;45.17571259;45.00045013;2;12;45268.34108;12;60.75894807;59.98821186;57.89698025;1.168851962;235.4321564;60.75894807;60.75894807;705.1410048;14-10-2022 00:02;12;0;DFC;52.38164219;14-10-2022 00:00;14-10-2022;00:00:00;9.8;2940;0.38465;282.95;2.26E-09;0.000241529;0.000258558;0.0372324;3.729178543
208;60;6.599458245;14-10-2022;26:23.4;286.1016596;6866.43983;287.1016596;1665714383;0;899;140.0044793;44.99791718;30.125;45.1734848;44.99800873;2;12;45227.62402;12;58.4532085;59.19112372;54.38939921;1.032623322;289.3713785;58.4532085;58.4532085;705.0429085;14-10-2022 02:26;12;0;DFC;52.59166548;14-10-2022 02:00;14-10-2022;02:00:00;9.6;2940;0.38465;282.75;2.27E-09;0.000242669;0.000242099;0.034862261;3.764040804
209;0;17.10255914;11-10-2022;36:16.0;283.6085185;6806.604445;284.6085185;1665498976;0;899;139.997708;45.00081635;29.67459239;45.17446137;44.99953461;2;13;45704.5653;13;194.8642718;185.9745152;110.8882541;1.080216545;184.3152171;194.8642718;194.8642718;705.584491;11-10-2022 14:36;13;V13;WT;168.8719561;11-10-2022 15:00;11-10-2022;15:00:00;10.7;1992;0.197482;283.85;7.25E-09;0.001024351;0;0;0
210;2.4;40.45157763;11-10-2022;00:11.4;283.7084656;6809.003174;284.7084656;1665507611;0;899;140.0016925;44.99907684;29.54721467;45.17427826;44.99932098;2;13;45683.78144;13;678.0886158;677.8034816;661.1190439;1.037181494;154.794503;678.0886158;678.0886158;708.3474454;11-10-2022 17:00;13;0;WT;637.3519039;11-10-2022 17:00;11-10-2022;17:00:00;10.2;1992;0.197482;283.35;2.74E-08;0.0038729;0.002448626;0.352602087;0.352602087
211;4.8;31.85987888;11-10-2022;24:05.9;283.8084015;6811.401636;284.8084015;1665516246;0;899;139.9969918;45.00130463;28.48131794;45.17498016;44.99944305;2;13;45586.75159;13;574.2526215;571.1272503;565.220202;1.006475615;153.3729861;574.2526215;574.2526215;707.8513976;11-10-2022 19:24;13;0;WT;539.2673714;11-10-2022 19:00;11-10-2022;19:00:00;9.3;1992;0.197482;282.45;2.33E-08;0.003287326;0.003580113;0.515536282;0.868138369
212;7.2;26.29258799;11-10-2022;48:02.1;283.9083574;6813.800577;284.9083574;1665524882;0;899;140.0037384;44.99925995;28.25;45.17455292;44.99871063;2;13;45610.91084;13;501.6095983;501.6441949;496.9994301;1.009694378;175.2609635;501.6095983;501.6095983;707.589731;11-10-2022 21:48;13;0;WT;475.3516069;11-10-2022 22:00;11-10-2022;22:00:00;8.7;1992;0.197482;281.85;2.06E-08;0.00290387;0.003095598;0.445766107;1.313904475
213;9.59;47.59656311;12-10-2022;11:57.7;284.0083065;6816.199357;285.0083065;1665533518;0;899;139.9957873;45.00066376;27.875;45.17610931;45.00005341;2;13;45578.75076;13;455.8258053;456.7176294;455.7165714;1.020552389;159.5661194;455.8258053;455.8258053;707.156429;12-10-2022 00:11;13;0;WT;409.1210663;12-10-2022 00:00;12-10-2022;00:00:00;8.3;1992;0.197482;281.45;1.77E-08;0.002502827;0.002703348;0.389282164;1.70318664
214;12;43.95542652;12-10-2022;35:52.9;284.108251;6818.598024;285.108251;1665542153;0;899;139.9989539;44.99971771;27.67561141;45.17736054;45.00084686;2;13;45560.44018;13;400.386281;400.4039765;396.1602963;1.013660131;150.6392616;400.386281;400.386281;706.7056542;12-10-2022 02:35;13;0;WT;356.4485499;12-10-2022 03:00;12-10-2022;03:00:00;7.9;1992;0.197482;281.05;1.55E-08;0.002183703;0.002343265;0.337430119;2.040616759
215;14.4;48.52318502;12-10-2022;59:47.9;284.208193;6820.996632;285.208193;1665550788;0;899;140.004305;44.99990082;28.125;45.17546845;44.99944305;2;13;45599.04518;13;353.3815087;354.4150801;353.0394506;1.025441982;155.295127;353.3815087;353.3815087;706.6733996;12-10-2022 04:59;13;0;WT;305.8918951;12-10-2022 05:00;12-10-2022;05:00:00;8.6;1992;0.197482;281.75;1.32E-08;0.001869323;0.002026513;0.291817814;2.332434573
216;16.8;46.74020605;12-10-2022;23:44.2;284.3081502;6823.395606;285.3081502;1665559424;0;899;139.9990211;45.00041962;28.4375;45.17571259;44.99962616;2;13;45577.89343;13;326.7777114;327.1742514;330.8565264;1.046247573;198.1803022;326.7777114;326.7777114;706.4262356;12-10-2022 07:23;13;0;WT;280.4340453;12-10-2022 07:00;12-10-2022;07:00:00;8.4;1992;0.197482;281.55;1.21E-08;0.001714966;0.001792144;0.258068757;2.590503329
217;19.2;35.58776277;12-10-2022;47:39.2;284.4080925;6825.79422;285.4080925;1665568059;0;899;139.9991516;45.00127411;30.15251359;45.17610931;45.00060272;2;13;45682.33927;13;316.1378073;317.8775062;321.9737377;1.180124453;122.2945318;316.1378073;316.1378073;706.3884799;12-10-2022 09:47;13;0;WT;282.2897434;12-10-2022 10:00;12-10-2022;10:00:00;11;1992;0.197482;284.15;1.21E-08;0.001710518;0.001712742;0.246634825;2.837138155
218;21.6;27.16129771;12-10-2022;11:35.6;284.5080511;6828.193226;285.5080511;1665576696;0;899;139.9899742;44.9986496;31.4375;45.17455292;44.99990082;2;13;45746.54087;13;286.7078216;285.6653702;289.6287988;1.16670975;130.0614779;286.7078216;286.7078216;706.2712748;12-10-2022 12:11;13;0;WT;258.5040725;12-10-2022 12:00;12-10-2022;12:00:00;12.6;1992;0.197482;285.75;1.10E-08;0.001557619;0.001634069;0.235305902;3.072444056
219;24;24.53407754;12-10-2022;35:31.2;284.6080003;6830.592007;285.6080003;1665585331;0;899;139.9970314;44.99871063;31.875;45.17427826;44.99947357;2;13;45734.96714;13;231.8373757;232.3853525;232.7706682;1.227341549;119.9286562;231.8373757;231.8373757;705.9874967;12-10-2022 14:35;13;0;WT;207.8512749;12-10-2022 15:00;12-10-2022;15:00:00;12.3;1992;0.197482;285.45;8.87E-09;0.001253727;0.001405673;0.202416923;3.274860979
220;26.4;20.53040314;12-10-2022;59:25.9;284.7079385;6832.990524;285.7079385;1665593966;0;899;140.0014678;45.00020599;31;45.17516327;44.99990082;2;13;45681.82227;13;188.6181421;188.8926352;188.3540817;1.154011584;173.3586188;188.6181421;188.6181421;705.5609085;12-10-2022 16:59;13;0;WT;168.3622321;12-10-2022 17:00;12-10-2022;17:00:00;11.7;1992;0.197482;284.85;7.20E-09;0.001017674;0.0011357;0.163540847;3.438401826
221;28.8;17.37092004;12-10-2022;23:21.8;284.807891;6835.389384;285.807891;1665602602;0;899;140.0014158;44.9986496;29.3125;45.17372894;44.99800873;2;13;45609.61328;13;145.7126178;146.4937801;144.7756919;1.038133519;163.4736973;145.7126178;145.7126178;705.2860713;12-10-2022 19:23;13;0;WT;129.1228601;12-10-2022 19:00;12-10-2022;19:00:00;10.3;1992;0.197482;283.45;5.55E-09;0.000784345;0.000901009;0.129745336;3.568147162
222;31.2;13.28915467;12-10-2022;47:18.3;284.907851;6837.788423;285.907851;1665611238;0;899;140.0033578;45.00124359;27.75;45.1762619;44.9996872;2;13;45495.43283;12.51086957;123.3553554;123.28429;122.3816158;0.953330604;212.1904405;123.3553554;123.3553554;705.1931562;12-10-2022 21:47;13;0;WT;109.9951353;12-10-2022 22:00;12-10-2022;22:00:00;8.1;1992;0.197482;281.25;4.77E-09;0.000673381;0.000728863;0.104956276;3.673103438
223;33.6;11.80393916;13-10-2022;11:13.2;285.0077916;6840.186998;286.0077916;1665619873;0;899;139.9893659;44.99962616;27.125;45.17784882;45.00106049;2;13;45428.88804;13;105.8787832;106.0811484;104.7384463;0.941110509;230.741941;105.8787832;105.8787832;705.090897;13-10-2022 00:11;13;0;WT;94.27720927;13-10-2022 00:00;13-10-2022;00:00:00;7.5;1992;0.197482;280.65;4.09E-09;0.000578391;0.000625886;0.090127654;3.763231092
224;36;11.65567243;13-10-2022;35:09.1;285.1077443;6842.585863;286.1077443;1665628509;0;899;140.0109527;44.99990082;27.75;45.17675018;45.00014496;2;13;45411.8018;12.31521739;99.82095734;99.81284728;99.42353215;0.98935216;238.3955531;99.82095734;99.82095734;705.2169495;13-10-2022 02:35;13;0;WT;88.15717486;13-10-2022 03:00;13-10-2022;03:00:00;8;1992;0.197482;281.15;3.82E-09;0.000539883;0.000559137;0.080515776;3.843746868
225;38.4;10.93203494;13-10-2022;59:03.5;285.2076798;6844.984314;286.2076798;1665637144;0;899;139.9925164;44.99977875;27.8125;45.17653656;45.00020599;2;13;45417.26297;13;98.34720652;98.48137618;98.04390919;1.002123327;213.770909;98.34720652;98.34720652;705.1044562;13-10-2022 04:59;13;0;WT;87.54934123;13-10-2022 05:00;13-10-2022;05:00:00;8.1;1992;0.197482;281.25;3.79E-09;0.00053597;0.000537927;0.077461437;3.921208304
226;40.8;12.57547122;13-10-2022;23:00.3;285.3076422;6847.383413;286.3076422;1665645780;0;899;140.0073461;45.00072479;28;45.17717743;45.00084686;2;13;45392.90099;13;101.9717726;101.9210201;102.3266046;1.011561589;229.6441364;101.9717726;101.9717726;705.0214637;13-10-2022 07:23;13;0;WT;89.34554887;13-10-2022 07:00;13-10-2022;07:00:00;8.1;1992;0.197482;281.25;3.87E-09;0.000546966;0.000541468;0.077971425;3.99917973
227;43.2;15.03002997;13-10-2022;46:56.0;285.4075921;6849.782209;286.4075921;1665654416;0;899;140.0021187;45.00051117;30.375;45.17778778;45.00203705;2;13;45448.69391;13;123.6985233;122.9320637;126.1489144;1.160328708;208.221222;123.6985233;123.6985233;705.0617278;13-10-2022 09:46;13;0;WT;107.9020337;13-10-2022 10:00;13-10-2022;10:00:00;10.6;1992;0.197482;283.75;4.63E-09;0.000654748;0.000600857;0.086523412;4.085703141
228;45.6;16.18387835;13-10-2022;10:51.6;285.5075419;6852.181005;286.5075419;1665663052;0;899;140.0088677;44.99895477;32.1875;45.17507172;45.00020599;2;13;45546.48253;12.4076087;112.5445191;112.2435417;114.7876015;1.20015578;189.8553214;112.5445191;112.5445191;705.3506452;13-10-2022 12:10;13;0;WT;96.05966335;13-10-2022 12:00;13-10-2022;12:00:00;12.7;1992;0.197482;285.85;4.10E-09;0.000578606;0.000616677;0.088801481;4.174504622
229;48;14.80553287;13-10-2022;34:47.3;285.607492;6854.579807;286.607492;1665671687;0;899;139.9931339;44.99874115;31.65353261;45.17458344;44.99959564;2;13;45542.44183;13;93.081434;93.00613034;93.76481068;1.105873788;213.4197555;93.081434;93.081434;705.0924041;13-10-2022 14:34;13;0;WT;78.20059746;13-10-2022 15:00;13-10-2022;15:00:00;11.9;1992;0.197482;285.05;3.34E-09;0.000472356;0.000525481;0.075669264;4.250173886
230;50.4;11.77557211;13-10-2022;58:42.4;285.7074355;6856.978451;286.7074355;1665680322;0;899;140.0000605;45.00106049;30.625;45.17498016;44.99925995;2;13;45474.60296;13;65.31373371;64.96535035;61.55542475;1.208100687;228.5893305;65.31373371;65.31373371;704.9214245;13-10-2022 16:58;13;0;WT;53.18977824;13-10-2022 17:00;13-10-2022;17:00:00;10.8;1992;0.197482;283.95;2.28E-09;0.000322527;0.000397442;0.057231585;4.307405471
231;52.8;11.18599198;13-10-2022;22:37.8;285.8073819;6859.377167;286.8073819;1665688958;0;899;140.0044355;45.00017548;30.4375;45.17647553;45.0009079;2;13;45438.1522;13;71.90352546;71.78469301;70.29571101;1.215322002;237.0605448;71.90352546;71.90352546;705.0481416;13-10-2022 19:22;13;0;WT;60.59870102;13-10-2022 19:00;13-10-2022;19:00:00;10.9;1992;0.197482;284.05;2.60E-09;0.000367324;0.000344925;0.049669262;4.357074732
